loudness_mean,loudness_std,brightness_mean,brightness_std,flux_mean,flux_std,zcr_mean,zcr_std,sharpness_mean,sharpness_std,hnr_mean,hnr_std,musicId
0.27750283,0.08103863,2467.0573235687843,621.3417582269349,1.1535709,0.83195674,0.10860025033862229,0.04573786605104788,0.027357737,0.031307876,17.903048,4.622469,305
0.22986934,0.053044457,2986.599189721665,316.7390714652197,1.1469159,0.8123018,0.13701277694465944,0.025242340964471487,0.051018953,0.032686327,13.27018,1.6400537,306
0.22959824,0.052502923,2236.343524986132,291.7612312332766,1.1237677,0.75698084,0.10105343278347523,0.022020410646051133,0.020409422,0.029384164,17.749573,2.6233642,307
0.22683896,0.074406706,3043.651847397618,927.7071545033059,1.2895463,1.1849196,0.1800758626930502,0.09835036474192396,0.063437104,0.059595253,13.915676,4.26024,308
0.16315453,0.05957239,2516.4966133487587,969.1826035465374,1.5933603,1.5327685,0.08650324476381462,0.06039088676747159,0.013122388,0.03625214,22.659815,5.6520386,309
0.17491063,0.1646159,2787.947319700657,1415.543187993347,2.0785494,2.9156787,0.14030617368251927,0.10235828315738905,0.030043961,0.038755395,19.617075,7.5744095,31
0.13222353,0.052792434,1948.374527683901,685.8160936692908,1.1723108,0.7244681,0.08847289649061502,0.052148733522744024,0.008417778,0.033804804,26.249956,5.6796575,310
0.3002204,0.087887116,3345.425515765555,762.0518407501646,1.5441403,1.631496,0.15899979440789475,0.07703802618909861,0.059499107,0.05689102,13.835935,3.8081803,312
0.21062185,0.07092879,2710.228508547391,648.2212272193059,1.314624,0.94364077,0.13441200657894736,0.05213187426951132,0.035174698,0.041840307,15.956658,3.4695866,313
0.21480832,0.06733712,2258.4534430836934,546.4819561619013,1.2783759,1.0887831,0.10806849665535144,0.03736684807274603,0.02137942,0.033489894,18.4364,3.9361393,314
0.24698535,0.051699497,3007.9890849395533,396.7053447163892,1.0733548,0.6581765,0.1581090212606424,0.039118787081248954,0.04869486,0.04491745,13.75276,2.1815631,315
0.18670702,0.04549071,2780.7384064102266,649.1636483333132,1.1712252,0.6936725,0.15151873609229877,0.054861932822678136,0.043035597,0.043858476,15.173707,3.8219993,316
0.18670702,0.04549071,2780.7384064102266,649.1636483333132,1.1712252,0.6936725,0.15151873609229877,0.054861932822678136,0.043035597,0.043858476,15.173707,3.8219993,317
0.31482896,0.096365295,2823.6543216275754,463.3726695802214,1.3388532,1.1691697,0.08368883634868421,0.040891916447988334,0.023421453,0.031985648,17.655375,3.4713771,318
0.255475,0.054247048,2475.6469329719816,404.0285032540235,1.025917,0.5156913,0.11540822126547988,0.029440996276185835,0.02553398,0.041686542,16.80422,2.322817,319
0.22090937,0.082465865,2329.3483706545817,673.1796779305774,1.2982646,0.77018464,0.09862185262674149,0.045061634950092556,0.0109763695,0.03043048,22.314924,4.582416,32
0.23008502,0.10668296,2373.24837536591,704.4292962033683,1.76333,1.7160606,0.08618541989164087,0.04138328111408634,0.01754678,0.035674,20.8817,5.548285,321
0.30668023,0.0883096,2745.1018671158777,817.3006520450614,1.71749,1.5465825,0.08761975740131579,0.05530231331819747,0.021617018,0.039019387,18.74761,4.0473204,323
0.25735354,0.0842212,2712.520276463221,912.4523721341,1.448339,1.3740501,0.1146339210304054,0.08794714267014386,0.03466305,0.04552179,16.868586,4.2868943,324
0.25967845,0.09738863,2560.1518046380274,810.3417249630326,1.5422413,1.8698566,0.070670018624226,0.04214054145503228,0.016033001,0.023505663,21.462952,6.567518,325
0.28938836,0.09707769,2767.3144442899134,698.1214023137985,1.5230032,1.3997403,0.11003712751547988,0.05931242374069927,0.030199772,0.047425482,18.10931,4.9884143,326
0.27701998,0.09539386,2608.259536829865,711.0696016030552,1.4055638,1.616449,0.09207616280476007,0.06005882158976653,0.031386517,0.057095464,18.78618,5.5787644,327
0.2837456,0.08427354,3029.9280826041654,475.1404957143319,1.317323,1.249878,0.14731127854102166,0.042548550950814674,0.05321749,0.04360008,13.729403,3.0480917,329
0.3038557,0.10642021,2489.317426640506,799.4549139378048,1.5336173,1.7444124,0.08074781104876161,0.04929990132374406,0.01502254,0.029469917,21.06801,5.359294,33
0.33953953,0.107034944,2942.9090349921025,462.6791482970877,1.3045205,1.3084248,0.14231093084849072,0.04266091714929364,0.041283097,0.0321408,14.960848,3.240842,331
0.17879467,0.059691973,2558.099955302779,365.99681986628667,1.363424,1.5299712,0.13726296439628483,0.029597108050773938,0.022642046,0.03155064,17.750141,3.3885398,332
0.32656044,0.100264914,2858.1232149102857,682.223445322668,1.4270175,1.4478222,0.09157616582817338,0.06262040428170253,0.03718007,0.05892896,17.12657,4.5780773,333
0.09842691,0.04088461,2136.1793437831534,624.5273249645342,1.2315006,0.707654,0.061785905641797964,0.03586521409889956,0.010194726,0.032409467,22.939459,4.9529314,334
0.29123536,0.06716993,2324.348082104247,463.33632889037557,1.1871558,0.91839296,0.10232402222813468,0.030005768362452005,0.023981921,0.033498578,17.46054,3.1497283,336
0.23843768,0.06398577,2547.931275200386,517.7685851708857,1.206626,1.0074426,0.11931295955882353,0.035297648931807556,0.034196492,0.039363913,16.404861,4.279307,337
0.24081965,0.05239968,2894.6647391335932,520.0912164016953,1.1468241,0.81703,0.15640188070967023,0.040599914433445225,0.053227384,0.03426329,13.587129,2.8127055,338
0.29217988,0.06398128,2285.2863378267557,459.1641838704845,1.1321995,0.79005444,0.10053983369098712,0.026800425409285636,0.015379689,0.031326655,19.548595,3.2333584,339
0.12804371,0.03465164,2512.9090466439384,496.4694521435367,1.1672261,0.71565485,0.14664612761222912,0.050607718124906845,0.031718455,0.045750108,16.573444,3.2788556,34
0.2554838,0.08437877,2457.708913626964,677.0914803712557,1.2540075,1.0077153,0.1160107508912656,0.04844988138464075,0.027321767,0.037754294,17.45707,4.3713074,341
0.26030892,0.12172839,2806.777453953302,1118.756024467388,1.5748248,1.5835185,0.13980476732799726,0.09117887673923046,0.044418614,0.06408789,17.344435,6.676093,342
0.23669074,0.11073891,2915.0236081705734,984.0834093206556,1.2649058,1.2596608,0.12638185689377682,0.09362446245074023,0.04638459,0.061252717,17.1882,6.8675084,343
0.22238792,0.09973375,1701.8914497407122,798.5878244176978,1.5597814,1.6516354,0.07428375338622291,0.04931510987372099,0.0077290307,0.028708557,27.416998,7.458092,347
0.16979215,0.057299003,1708.9549000389036,730.1513349110768,1.4511548,1.088023,0.07507399804082818,0.03251542749882564,0.0044640223,0.03914041,30.16939,7.612845,348
0.18417986,0.06388708,1498.6966275100642,579.3485635162685,1.4467607,1.269257,0.05344525505514706,0.029034783617860882,0.004579434,0.029274343,28.657768,6.119055,349
0.24516977,0.06385701,2050.485903050997,811.8094147046648,1.1765568,0.7903148,0.08651346023606811,0.05884655460754135,0.009344477,0.03262019,24.01572,4.8767843,35
0.1932909,0.049939234,1295.762716246804,679.1304829920452,1.14251,0.9138795,0.048395021042956655,0.03536303306635235,0.0034812423,0.028712858,31.13472,6.8319197,350
0.21627,0.09224415,1726.8552220449992,617.1332332388541,1.3284574,1.376375,0.069100489188274,0.03493154364276933,0.009957265,0.032273583,24.298023,6.0644574,351
0.24590302,0.06845943,2212.0786628790243,460.9582472274705,1.1097345,0.89802176,0.07790542943789937,0.0246864941328093,0.0136961555,0.029950427,20.05419,3.2170193,353
0.25049204,0.12595524,1794.6015230580824,1224.0752145407223,2.1807842,2.956084,0.04867619848103715,0.05586154506214899,0.011235971,0.0402626,30.576193,11.287065,354
0.21312875,0.16310696,2108.2034126021645,939.1862291051948,1.4890596,1.7094535,0.08440479607627796,0.05174023706047902,0.018321218,0.032770343,23.084227,7.69646,355
0.29017577,0.1138919,2239.7939648603756,899.8419179742997,1.5464913,1.5516788,0.09208334341137771,0.05825214669887677,0.026774062,0.04670785,20.430923,6.9218564,356
0.19290754,0.07556766,2366.307684615963,980.4507281156768,1.889343,2.2316856,0.09242234362906347,0.06872443168957715,0.017224167,0.03787697,21.91995,6.710425,358
0.24070522,0.14345488,2059.9164783313267,1153.3298281617751,1.4601083,1.6673896,0.06926375350715944,0.08742896427474445,0.011366952,0.036692258,27.027851,9.746027,360
0.29757342,0.08972282,2035.0897224684538,897.1934679977674,2.0158184,2.4488766,0.05087673409986098,0.034300196628275874,0.011912717,0.040143825,25.075254,7.071806,361
0.28847146,0.08023683,1545.8654082527023,915.4238819147473,1.7994845,2.2023618,0.03769908462982833,0.026204365721828993,0.006999706,0.03345615,30.364397,9.254748,362
0.3061532,0.09003123,3048.251098908523,1079.1187970001672,1.8949385,2.2981844,0.07338731133900929,0.04880827200988528,0.0155589385,0.03701903,22.485865,6.6084337,364
0.33562627,0.092815675,1821.5137174867486,1005.3529652266544,2.0137386,2.272829,0.021045602142995355,0.017044755483844796,0.005815386,0.030213201,30.338465,8.558168,366
0.29163155,0.12029506,2648.989223322205,614.4600310125152,1.5399313,1.3511355,0.0903573523364938,0.057918818607831914,0.024828447,0.042407952,18.554335,4.376652,367
0.29732323,0.09700053,2786.34740401179,1051.298415874931,1.8786476,2.1164498,0.05307753241099071,0.041769781658482975,0.014894544,0.03769146,23.011135,7.0549374,368
0.30050707,0.10072495,2704.2476379204545,800.9921468443903,1.5088136,1.4847193,0.09626774743614551,0.05760204028677487,0.019275257,0.021099024,19.451302,4.803971,37
0.27545175,0.12920257,2341.6163710625306,1169.3302553451692,2.1304643,2.5581253,0.05802433440332326,0.07097929691451815,0.015580628,0.029641397,25.970728,10.073093,370
0.12325288,0.07447325,2753.240593814415,1008.9521870859008,2.2740517,2.7636986,0.1235635007498065,0.09022425238462455,0.02109643,0.042055115,20.916143,7.2125,372
0.2970944,0.11361587,2592.3201347668332,687.7934335639123,1.6000005,1.5525235,0.08637929627031733,0.04228100969858905,0.02665832,0.037909374,18.431898,5.3021493,373
0.24602747,0.1401045,3234.7178195868873,989.7181444887717,1.445722,1.2852099,0.15047225715944273,0.11109370612427442,0.048226107,0.0578486,16.004414,5.403126,375
0.24749069,0.15055783,2789.7100659587704,1094.6638394069146,1.5866919,1.6252316,0.10061465992647059,0.09732537355883243,0.027489979,0.05179265,21.417973,7.790473,376
0.36266357,0.096156746,3398.791393205022,768.3127031556065,1.4040309,1.1066251,0.16621365857198142,0.08468657965802011,0.06647213,0.057152033,13.431085,4.2121954,379
0.29992333,0.09144052,2937.137995608341,713.0000532116173,1.5096023,1.528372,0.13331929965654024,0.05453137081058251,0.043052685,0.043169733,15.916396,4.6901226,38
0.28385344,0.10128481,3437.942192107661,815.8791145283128,1.4881831,1.7626876,0.18445456190395096,0.09383455867125808,0.083394535,0.071189426,12.705163,4.7477665,381
0.25958046,0.07264911,2910.1673686283307,725.7958989683535,1.1785468,1.0378113,0.1234384070239938,0.06023259243230252,0.041742638,0.04542992,15.552698,4.033019,382
0.11213648,0.034690764,2850.284200720434,801.7687160216378,1.2646717,0.9889773,0.14940410681186284,0.07294847832667446,0.038402203,0.045823354,15.620743,3.4337656,383
0.25052282,0.060356297,3344.1581549953935,599.8842035737641,1.4063165,1.3868698,0.1902736037877322,0.06175565955914294,0.06886494,0.05371235,12.75702,3.350022,385
0.21322344,0.0997775,2837.7660100385783,1038.1296624267147,1.9099457,2.454033,0.0863860989502709,0.07225100754844216,0.02397379,0.04718767,20.580936,6.0629506,386
0.31820336,0.11057911,2240.0325663424233,498.89128240641213,1.2750478,1.234832,0.07652032408480074,0.035701404114673575,0.015315567,0.016094368,20.124866,4.222393,388
0.07996975,0.047048584,1420.479974789754,696.1490347313298,1.3589399,1.2277728,0.05978711691602317,0.04102088136481958,0.004979498,0.044228252,31.838554,6.628914,389
0.33167797,0.08112854,3115.0878689629835,681.098347583451,1.4590594,1.350489,0.11943729743130804,0.048252115785527794,0.04427489,0.04532352,15.224855,4.173656,39
0.21836041,0.07033039,2885.315267451296,638.0016589707415,1.2204174,1.064325,0.1329193602735623,0.05304878608524164,0.042161655,0.044340543,15.311006,3.9984226,391
0.26912466,0.09657021,2291.4077978742102,684.2908126238129,1.2504808,1.1083231,0.10274179651297498,0.05090477132898558,0.026372474,0.047989234,19.264952,5.4749217,393
0.28783,0.06258132,2608.2377141799893,530.1219803698933,1.2484415,0.79656327,0.08995523836590558,0.02476403735306936,0.015171373,0.020018613,19.374086,3.1066015,394
0.28782767,0.062512554,2607.428688479923,530.4491464457284,1.2464862,0.793777,0.08972394724748452,0.025036174854886826,0.015119507,0.019997327,19.383291,3.0992558,395
0.22400896,0.06424974,2451.784717905178,430.71185533817504,1.127461,0.84624475,0.11077672999709752,0.0330296017647577,0.028483592,0.021257944,16.415873,2.889523,396
0.2681227,0.12849726,2608.993131422087,1329.0091598876452,2.1367188,3.1537325,0.07431171995936532,0.060099167465079734,0.018231604,0.04772072,25.129313,10.872043,397
0.25771815,0.09850877,1910.0089848899343,1220.7064952048624,2.2137494,3.1949573,0.04176694320820434,0.05011367532074825,0.012023553,0.033294514,28.970932,11.315649,398
0.23498635,0.13832487,2633.435508481408,1100.0501180795347,2.1476016,2.2984934,0.10707947344233747,0.07220516039321932,0.03111692,0.04432951,19.789095,7.410141,399
0.32235825,0.16181017,1767.0995714113012,949.7558175222107,1.9332039,2.1968827,0.03560774847371689,0.04129055548401991,0.007229897,0.032580756,29.04809,8.944249,4
0.17075036,0.058621027,2672.397498099844,773.9118589891563,1.3066534,1.1218485,0.11649400457140092,0.0553901189036117,0.024054868,0.028786138,18.439507,4.5116634,40
0.39164644,0.10912952,1691.159337497525,1307.3470322318817,2.3139791,3.54751,0.029104510327979876,0.07099762695243311,0.0074382587,0.024867773,34.793713,13.358902,401
0.29934636,0.085223354,2660.8693304174667,673.6477282694007,1.783106,2.1542876,0.10024051252902477,0.0474802422994654,0.033548772,0.042538036,17.163654,4.811131,402
0.31510827,0.076074675,2513.208689724018,749.058051652285,1.3702058,1.0478916,0.11639801119872291,0.060568137797485766,0.035547245,0.041957106,16.92381,5.026152,403
0.2234478,0.096477285,2391.4280251156574,1018.0489747464737,1.4579146,1.355482,0.10049201834718026,0.08372801639838238,0.022110486,0.045820408,21.697378,10.074492,405
0.32654428,0.12310243,2572.133142871238,912.6924315565384,1.2904937,0.93377155,0.09983726477844428,0.07036801961195595,0.027776109,0.04425521,18.74425,5.3557334,407
0.2370895,0.08562427,2817.9552983510143,610.450568615517,1.2341418,1.2355627,0.13119572973103716,0.0628539020472682,0.050989456,0.059398875,15.42885,5.015202,408
0.2370895,0.08562427,2817.9552983510143,610.450568615517,1.2341418,1.2355627,0.13119572973103716,0.0628539020472682,0.050989456,0.059398875,15.42885,5.015202,409
0.2837445,0.1333727,2617.2122977957624,1016.8275140060271,1.4105502,1.3350935,0.09396692990518576,0.06693018338889832,0.030344838,0.0496131,19.84607,8.421698,410
0.16267715,0.069335945,1710.1710697786887,885.0291014960255,1.1257704,0.90165156,0.06363604755224458,0.06790364223958464,0.008279758,0.034832995,28.746058,7.1819806,411
0.21847282,0.08708653,2383.6886054242646,961.8077475049427,1.5289323,1.2324615,0.10342341738197425,0.09117484344211008,0.019767009,0.046030685,21.67101,6.426351,412
0.29172352,0.07643242,2418.8036175099705,608.5745261132572,1.0542008,0.6527108,0.10638446630708204,0.04442354835642157,0.025939794,0.036465164,17.776371,4.1562624,413
0.21835256,0.08499256,1831.0186356553756,938.8395867540258,1.3134927,1.3813618,0.08934602058339783,0.06706294972492355,0.009346412,0.035680328,27.109575,7.9830403,414
0.15989456,0.069624566,1962.0541237962104,731.6123545087731,1.420623,1.4616413,0.07818093314628483,0.03769140028223148,0.0127098095,0.024095485,23.094294,6.351344,415
0.3314071,0.07938528,2803.278714504274,459.1856568099161,1.1287062,0.73327935,0.13459395559210527,0.04102185523001446,0.04583636,0.043220215,14.142517,2.3744555,417
0.19437945,0.045191914,2009.4738597007909,795.0740704683515,1.2353696,0.86288404,0.08104675104005418,0.043505681521476124,0.0064506684,0.008797926,24.625544,5.0669503,418
0.038642056,0.019254213,1717.039158297792,607.3273047915893,1.1911476,0.6433814,0.06415947598200464,0.03446386163517703,0.00286268,0.03187989,31.918657,5.785304,419
0.26659992,0.08159741,2589.2242181068677,588.2551481186636,1.239839,0.96060365,0.11077597414376934,0.04479908413715483,0.024425067,0.032622322,18.243488,4.212514,42
0.24056341,0.10391115,2741.2912559320293,970.596675121938,1.9822469,2.2700534,0.10038261295472137,0.0837316010846542,0.02728062,0.033706862,19.015635,6.201864,420
0.31003782,0.10500556,3211.508609180796,594.9271112978188,1.4282333,1.4988989,0.1200574750870743,0.050328614558966776,0.04674823,0.053221215,15.208039,4.055296,421
0.30212843,0.08791371,2538.9754355224673,469.56021268016434,1.2265804,0.9229244,0.11000840508900929,0.032324981987205334,0.033457622,0.027517334,16.088606,3.5343935,423
0.29990873,0.08406437,2019.0936700364034,530.6721793130528,1.136208,0.6474961,0.08700325319272446,0.03260358612623643,0.010216273,0.02978444,22.171865,3.9620168,424
0.37605417,0.100536175,2164.267841148047,564.1006332302344,1.0851508,0.53661764,0.1014544129740712,0.04423809681306586,0.02260921,0.027139992,18.467253,3.9957385,425
0.37510768,0.0861128,1969.5004226543838,355.10515587249336,1.23608,0.95021915,0.07865409732972137,0.02965643561788682,0.014631799,0.031946976,20.527254,4.0524397,426
0.2921782,0.08184005,2678.865319834255,603.7964437510675,1.2161287,1.0567046,0.1128243366631192,0.04361796710095369,0.03727916,0.051772375,16.248104,4.55763,427
0.1932505,0.110913925,2408.987580649947,1053.5613406912435,1.5671042,2.0859957,0.08677528782894736,0.06656593093938791,0.02119739,0.03458488,22.361147,8.6960125,428
0.20614928,0.13092607,1080.5491216174912,570.1229270073966,1.359864,1.8067951,0.038274522905379256,0.033232635391128924,0.0025858819,0.028032305,34.432354,8.244006,429
0.29964942,0.091313325,2668.672256238404,605.8361771563941,1.2550455,0.84465224,0.10848611648606811,0.04132339461218591,0.024736864,0.020390792,17.618599,4.7107806,43
0.2740105,0.095512226,1536.819028067068,746.2898241819845,1.944232,2.2047946,0.03209909539473684,0.03019793439592141,0.006428905,0.036522307,29.883013,8.066256,431
0.15476975,0.07020146,1489.035028970394,911.6178694769019,1.6128919,1.378499,0.05502590341457529,0.051679066265744124,0.008262921,0.038027734,28.824696,7.35698,432
0.14940996,0.12200391,2003.055051483384,986.4586013096124,1.7463318,2.2907135,0.0824001064241486,0.06948414022769803,0.019706301,0.047086105,23.332779,7.94208,433
0.1824878,0.103820994,2153.273057114816,627.4078645904897,1.5630733,1.4602052,0.0804670115373452,0.03463968580645385,0.012963396,0.032509938,21.521818,4.681912,434
0.23673606,0.13303,1460.0384777335835,819.4267669613006,2.0202892,2.3903944,0.0414410374195279,0.03714189450719309,0.0049010236,0.030829856,31.009356,8.847298,435
0.1673791,0.09434643,1645.9047570554726,1083.6941698246287,1.9198315,2.6980996,0.03429533305921053,0.03640369372275994,0.007077828,0.032831546,31.47153,9.860753,436
0.14510992,0.076221965,1197.4683978818784,771.306146351096,1.0961635,0.84092486,0.0463181756512301,0.035812161970105685,0.0065693483,0.048648596,34.210224,9.7693,437
0.1645571,0.0684006,1221.8749486590982,722.2464700360184,1.2650464,0.99703246,0.04248712108310627,0.031703690039107175,0.0052203042,0.039264977,32.450134,8.215669,438
0.16747415,0.077604316,1475.038886799082,815.2425044960137,1.3288307,1.1093469,0.05094370872914736,0.043002968194117044,0.0038393042,0.0119716795,31.026087,7.1734533,439
0.29018858,0.07041479,2146.374307267784,371.02774295713766,1.0951793,0.7941578,0.09872578245936532,0.02109062260431772,0.014118747,0.030149791,20.115404,3.5668387,44
0.17657599,0.119856,2233.316455709626,1235.3810562797416,2.497226,2.6923857,0.10064111479295666,0.09688051062125351,0.025555074,0.05057006,23.10381,9.209773,440
0.31863844,0.09808041,2854.0408881227077,782.2201939218783,1.3191873,0.9976003,0.10510858588912539,0.05376578110493276,0.028154697,0.038691152,17.512617,4.3071966,441
0.2785555,0.09379456,2238.1283817152716,945.0538712647824,1.5450788,1.6586933,0.06913752600135449,0.050624385586875806,0.01751181,0.04095345,22.398933,6.404768,442
0.28729683,0.06252451,2641.1524194491203,484.90004781302144,1.0803323,0.68320215,0.13424521998355263,0.03753886823470841,0.039125606,0.037749715,14.98816,2.700939,443
0.25493166,0.073433384,2897.3904571748512,533.0286365807718,1.2784495,1.0426816,0.14334078100812694,0.05416702421536939,0.045787606,0.04137472,14.316854,2.7873118,444
0.24463968,0.08780285,2113.8834697973207,792.1625494592383,1.1313857,0.6612103,0.08329843810468267,0.04100035052233126,0.016484965,0.03312107,22.208921,8.146626,445
0.1819892,0.08206128,1884.1225332256042,824.3345406101424,1.3338376,0.91060644,0.07335405379256967,0.046955995658589475,0.011487983,0.034961004,24.66534,6.6848083,446
0.21508056,0.07737752,1722.5724382820545,707.0907514913309,1.4130826,1.3457699,0.06306629307222682,0.03415962190288769,0.0068908297,0.013634688,25.760529,5.8058114,447
0.30200404,0.0737629,2653.126005093823,446.7612681590392,1.1004933,0.81601614,0.12583531719420601,0.031525446628363145,0.036225732,0.036619134,15.319368,2.8009448,448
0.2974036,0.06728257,2571.0947952006227,522.8917472743952,1.0542364,0.70936316,0.12052452372994653,0.04075597795004496,0.033574108,0.037972197,15.815434,2.9411783,449
0.2789531,0.07746518,2454.2082134236994,442.64891610607833,1.1774861,0.75235456,0.11955318348930481,0.03155405364824364,0.031791456,0.03641033,16.073927,3.0676146,450
0.26335683,0.077216,3096.348833702158,749.0839157173914,1.5674425,1.3225652,0.13119384009771673,0.07157888772400148,0.04059662,0.043455932,15.449645,3.7147434,451
0.20904432,0.094914176,2977.6886045115853,1129.3580325229807,1.7305268,1.8072063,0.14677726816466719,0.10208335018494465,0.03966271,0.059418395,18.31471,6.877102,452
0.27890083,0.09637847,2786.147526868124,539.383688572684,1.5304608,1.4978604,0.12029103376547988,0.049293325288298044,0.041001618,0.050652567,16.040407,4.443601,454
0.30732784,0.097318865,2496.8476029735243,540.6059635431562,1.5848593,1.6551145,0.07519946969330496,0.04629338219624645,0.02108953,0.03529051,19.1224,4.55685,455
0.26136658,0.06801979,2497.0013126206586,455.77627020541775,1.1409088,0.5898098,0.12087580472103004,0.04029122577834105,0.023615127,0.019839387,17.349747,2.98851,456
0.23775525,0.1115989,2798.9339457274746,1205.3217267512937,1.6624075,1.4926926,0.128165135811726,0.07548146783726084,0.03089107,0.04994178,19.614481,7.4991946,457
0.26741695,0.049842454,2764.669727502141,359.25216134923204,1.1986313,0.56747156,0.15041292267318113,0.03373849451583104,0.030504458,0.031883713,15.9056225,2.4684682,458
0.31795838,0.11606033,2581.5033222740717,919.9021273967129,2.062448,2.412948,0.10791658100328948,0.06598551411661246,0.025190732,0.049275443,20.449987,6.38327,46
0.36964554,0.08960183,2301.833857450324,506.9145919465395,1.4835681,1.0940924,0.09127835961687307,0.03957417090218272,0.017060306,0.021688519,19.423946,3.958077,460
0.1726119,0.069968164,1784.6365507309486,853.7440201538527,1.2282149,1.4490912,0.06866829917439166,0.05722582058542471,0.011294976,0.024395399,23.905489,5.7243166,461
0.12976454,0.101699725,1255.4231987567775,428.6688310828891,1.2365848,1.4843802,0.050757212988658304,0.017511835970463407,0.003874462,0.018757127,29.429815,6.370724,462
0.20258799,0.09475931,1638.360427428829,779.2877458056539,1.8282897,2.3049626,0.057475087074303405,0.04534057780021945,0.009227524,0.032979812,24.936035,5.736067,463
0.19727948,0.080384664,1319.1762891250282,412.0812952729567,1.1700501,0.8017382,0.05842613910733996,0.01611476934593928,0.0052362983,0.04433,28.505234,6.515476,465
0.16376469,0.08813502,2423.9557212474633,1043.3333939559632,1.3997407,1.4742823,0.10737226353609626,0.09580291140542058,0.06969977,0.18121421,19.077564,7.9901295,466
0.2818048,0.099931344,2352.09816156663,599.730787343794,1.362573,1.4507102,0.10244798217395511,0.05120198193213325,0.020850725,0.024882626,18.582136,4.0071635,468
0.25252444,0.0787948,2434.127126844947,419.50814089703107,1.1238728,1.1486956,0.10505591134656653,0.029935255069971887,0.024017852,0.02357658,17.32273,3.1025255,469
0.22167146,0.0905622,2232.1268000318564,1058.1306894283177,1.6538252,1.9343168,0.0933524211493808,0.06983804132864181,0.021291252,0.032686785,22.095287,7.901168,47
0.23808551,0.05614285,2502.439092199752,802.5876250117351,1.4871058,1.5068353,0.10748272119291796,0.05116798245488606,0.027038816,0.040943883,18.516436,5.4716387,470
0.21001688,0.07163968,2712.4244605767954,756.861401842599,1.2357676,1.1141933,0.13033556864357584,0.061248139607542676,0.03379767,0.0462354,17.795391,5.6352215,471
0.2408739,0.09800261,3326.9553578831005,886.7954248859577,1.6217787,1.7343725,0.15143937149284056,0.0909867147402069,0.061448943,0.069602534,14.782195,5.242951,472
0.14001869,0.041473776,2663.1207542859042,508.96500267070087,1.3870316,1.2022071,0.14120473950270898,0.035884485313568,0.03845516,0.048595976,15.803239,4.0216846,476
0.30412367,0.09160567,1901.9245015009783,473.1533409384817,1.3054602,0.9663769,0.07281588622291021,0.026093672814384863,0.013245184,0.031739194,21.056223,4.136096,477
0.27064586,0.06548867,2145.4569205949197,414.4658208659052,1.108924,0.8104059,0.10128547975522446,0.027257660258742773,0.018360747,0.031848285,18.753298,3.3258214,478
0.11594286,0.03045346,2309.0028280852607,681.8651875234752,1.3637469,1.3620249,0.0675819604418429,0.027287309608369455,0.014329763,0.016797312,20.792866,4.9794908,479
0.23317893,0.06028585,2631.5184625448205,537.6492540891467,1.0692806,0.6078037,0.12543650529702013,0.04281793841089173,0.033376783,0.035275113,15.909652,3.1108596,48
0.20520148,0.06805931,2526.0303034011085,394.8658509496144,1.1097413,0.8182432,0.12020411063273993,0.030106448604722818,0.0320057,0.032083236,15.659309,2.4233046,480
0.2426101,0.059303798,2382.3009987655946,433.5017580541517,1.091812,0.69027126,0.11168846089572193,0.02552750339803342,0.024447974,0.016206589,17.126972,3.219188,481
0.22885874,0.0670461,2189.2640097673407,543.5102268628898,1.2251776,1.0626183,0.08311703330592106,0.030097520726024403,0.017506765,0.018440185,19.403028,4.086049,482
0.29569176,0.103712074,1951.6683901324643,914.6911315087959,1.8149822,2.5586817,0.035995695522474516,0.03285048038653949,0.008793301,0.036178336,27.902546,8.8111105,483
0.26181006,0.09546668,2360.104247827279,939.3829633922086,1.3596143,1.1219026,0.0890262946255805,0.0658919592079432,0.019828057,0.0359494,21.842094,6.746287,484
0.2819879,0.08167763,2412.942122290652,653.3934267520754,1.6633754,1.8937349,0.07998024199400154,0.03762045029343339,0.020927362,0.03402391,19.543169,5.741268,485
0.13621755,0.07765053,2484.9199203781186,1225.1106559523146,1.4861435,1.7516959,0.1158587098490712,0.11487600582564518,0.030042991,0.059814207,21.097775,7.227858,486
0.3399158,0.08268182,2651.524408925041,718.9398096355959,1.6745844,1.684675,0.09173413917376161,0.04252925988899487,0.026967159,0.03937086,17.9876,4.531541,487
0.31232545,0.087758906,2116.033905168312,696.912576325112,1.0929629,0.8366208,0.09451197022532189,0.04018070890160105,0.017844105,0.02321888,21.77018,10.655677,488
0.27266994,0.06646296,3172.695042195955,696.5633543924861,1.3664356,0.9694431,0.15730290368614552,0.06607745182228078,0.06251854,0.047141362,13.389005,3.679376,489
0.27439538,0.074674726,2712.460939285349,628.3542649808421,1.2476126,0.9214257,0.1268476834607198,0.04865324135234337,0.043689024,0.051728588,15.05917,3.4971116,49
0.2841667,0.10067627,2877.932307712666,671.9854394350584,1.2234355,0.92622304,0.10114714659334764,0.044958360577940205,0.032329038,0.0303535,16.879776,4.670639,490
0.29382896,0.09588788,1601.130941826515,618.3421655741212,1.3811159,1.3181283,0.0597263962122678,0.03656191043331021,0.005594112,0.031983297,26.760748,6.1877227,491
0.26886415,0.079427116,2895.8791360002338,514.5983330646892,1.1351774,0.8070069,0.14473646417859906,0.04360074712632223,0.043317858,0.04007125,14.575363,2.952605,492
